14222|2|1|1985-10-20
14223|2|0|1985-10-20
14224|7|0|1985-10-23
14225|4|0|1985-10-23
14226|0|0|1985-10-25
14227|2|1|1985-10-26
14228|1|2|1985-10-26
14229|3|1|1985-10-26
14230|4|2|1985-10-27
14231|3|0|1985-10-27
14232|1|1|1985-10-30
14233|6|0|1985-10-30
14234|1|0|1985-10-30
14235|2|0|1985-11-03
14236|2|1|1985-11-03
14237|1|0|1985-11-03
14238|0|1|1985-11-03
14239|0|1|1985-11-05
14240|0|0|1985-11-08
14241|2|3|1985-11-10
14242|3|0|1985-11-10
14243|3|0|1985-11-10
14244|1|2|1985-11-11
14245|0|0|1985-11-13
14246|1|4|1985-11-13
14247|1|1|1985-11-13
14248|1|3|1985-11-13
14249|1|1|1985-11-14
14250|0|0|1985-11-15
14251|2|0|1985-11-16
14252|2|1|1985-11-16
14253|1|0|1985-11-16
14254|2|2|1985-11-17
14255|2|2|1985-11-17
14256|0|0|1985-11-17
14257|1|2|1985-11-17
14258|1|1|1985-11-17
14259|0|0|1985-11-17
14260|0|0|1985-11-18
14261|0|1|1985-11-19
14262|0|1|1985-11-19
14263|2|1|1985-11-20
14264|2|0|1985-11-20
14265|0|0|1985-11-20
14266|3|2|1985-11-21
14267|0|1|1985-11-21
14268|1|0|1985-11-23
14269|1|2|1985-11-24
14270|2|1|1985-11-24
14271|2|1|1985-11-27
14272|0|1|1985-11-29
14273|3|1|1985-11-29
14274|0|1|1985-12-01
14275|2|1|1985-12-03
14276|0|0|1985-12-04
14277|1|0|1985-12-07
14278|2|0|1985-12-07
14279|2|0|1985-12-08
14280|1|0|1985-12-08
14281|1|4|1985-12-09
14282|1|0|1985-12-09
14283|1|1|1985-12-10
14284|2|1|1985-12-10
14285|1|3|1985-12-11
14286|4|0|1985-12-11
14287|1|1|1985-12-11
14288|2|2|1985-12-12
14289|0|2|1985-12-13
14290|3|0|1985-12-14
14291|2|0|1985-12-14
14292|1|0|1985-12-15
14293|0|0|1985-12-15
14294|1|2|1985-12-18
14295|2|0|1985-12-18
14296|3|0|1985-12-19
14297|3|1|1985-12-25
14298|1|0|1985-12-27
14299|2|0|1985-12-29
14300|1|1|1986-01-03
14301|0|1|1986-01-17
14302|0|1|1986-01-22
14303|1|1|1986-01-22
14304|2|0|1986-01-22
14305|2|1|1986-01-24
14306|0|0|1986-01-25
14307|0|0|1986-01-27
14308|3|1|1986-01-28
14309|0|1|1986-01-28
14310|0|0|1986-01-29
14311|0|4|1986-01-29
14312|0|1|1986-01-30
14313|2|1|1986-02-01
14314|1|3|1986-02-02
14315|3|0|1986-02-02
14316|0|1|1986-02-02
14317|0|3|1986-02-02
14318|1|1|1986-02-03
14319|1|2|1986-02-04
14320|1|0|1986-02-04
14321|1|2|1986-02-05
14322|1|4|1986-02-05
14323|2|0|1986-02-05
14324|1|0|1986-02-05
14325|0|0|1986-02-05
14326|3|1|1986-02-06
14327|2|3|1986-02-06
14328|1|1|1986-02-07
14329|1|2|1986-02-08
14330|1|0|1986-02-08
14331|1|2|1986-02-09
14332|3|1|1986-02-10
14333|1|3|1986-02-14
14334|1|2|1986-02-15
14335|6|0|1986-02-15
14336|2|3|1986-02-16
14337|2|0|1986-02-16
14338|2|2|1986-02-16
14339|3|0|1986-02-16
14340|0|0|1986-02-17
14341|0|0|1986-02-19
14342|1|0|1986-02-19
14343|0|0|1986-02-19
14344|1|3|1986-02-19
14345|3|0|1986-02-19
14346|2|0|1986-02-20
14347|0|0|1986-02-21
14348|1|1|1986-02-21
14349|0|1|1986-02-23
14350|0|4|1986-02-24
14351|0|1|1986-02-24
14352|2|0|1986-02-24
14353|4|1|1986-02-25
14354|2|2|1986-02-25
14355|3|0|1986-02-25
14356|1|2|1986-02-25
14357|0|0|1986-02-26
14358|0|0|1986-02-26
14359|3|0|1986-02-26
14360|1|2|1986-02-26
14361|1|2|1986-02-26
14362|1|1|1986-02-26
14363|1|1|1986-02-26
14364|2|0|1986-02-27
14365|1|0|1986-02-27
14366|2|2|1986-02-28
14367|3|1|1986-02-28
14368|0|1|1986-02-28
14369|2|0|1986-03-01
14370|0|3|1986-03-01
14371|0|6|1986-03-01
14372|3|1|1986-03-01
14373|1|2|1986-03-02
14374|0|1|1986-03-02
14375|1|0|1986-03-02
14376|1|2|1986-03-03
14377|0|1|1986-03-05
14378|1|1|1986-03-05
14379|1|1|1986-03-06
14380|0|1|1986-03-07
14381|3|0|1986-03-07
14382|0|0|1986-03-08
14383|1|2|1986-03-08
14384|3|2|1986-03-08
14385|2|0|1986-03-10
14386|0|2|1986-03-10
14387|0|0|1986-03-11
14388|2|1|1986-03-11
14389|1|1|1986-03-11
14390|0|1|1986-03-12
14391|2|0|1986-03-12
14392|0|0|1986-03-12
14393|1|0|1986-03-12
14394|2|0|1986-03-13
14395|1|0|1986-03-13
14396|2|3|1986-03-14
14397|1|5|1986-03-14
14398|1|1|1986-03-14
14399|1|0|1986-03-14
14400|0|2|1986-03-15
14401|3|0|1986-03-16
14402|1|0|1986-03-17
14403|1|0|1986-03-17
14404|1|1|1986-03-18
14405|1|0|1986-03-19
14406|3|2|1986-03-20
14407|0|0|1986-03-21
14408|0|0|1986-03-22
14409|2|1|1986-03-23
14410|1|3|1986-03-23
14411|2|2|1986-03-24
14412|2|1|1986-03-25
14413|2|0|1986-03-25
14414|2|0|1986-03-26
14415|2|0|1986-03-26
14416|0|1|1986-03-26
14417|2|1|1986-03-26
14418|1|1|1986-03-26
14419|0|1|1986-03-26
14420|3|0|1986-03-26
14421|3|0|1986-03-26
14422|1|1|1986-03-27
14423|3|1|1986-03-28
14424|0|1|1986-03-28
14425|0|0|1986-03-29
14426|1|2|1986-03-30
14427|0|1|1986-03-30
14428|4|0|1986-04-01
14429|2|1|1986-04-01
14430|0|0|1986-04-02
14431|0|2|1986-04-02
14432|1|2|1986-04-03
14433|1|3|1986-04-05
14434|0|2|1986-04-05
14435|2|3|1986-04-06
14436|1|1|1986-04-07
14437|3|2|1986-04-07
14438|3|0|1986-04-08
14439|3|0|1986-04-09
14440|0|1|1986-04-09
14441|1|0|1986-04-13
14442|3|0|1986-04-17
14443|0|0|1986-04-21
14444|2|0|1986-04-23
14445|2|0|1986-04-23
14446|2|1|1986-04-23
14447|1|1|1986-04-23
14448|2|1|1986-04-23
14449|2|1|1986-04-23
14450|5|0|1986-04-25
14451|1|0|1986-04-25
14452|1|0|1986-04-26
14453|0|1|1986-04-26
14454|3|0|1986-04-27
14455|2|2|1986-04-27
14456|0|3|1986-04-28
14457|5|0|1986-04-29
14458|0|0|1986-04-29
14459|4|2|1986-04-30
14460|3|0|1986-04-30
14461|4|0|1986-04-30
14462|1|0|1986-04-30
14463|3|0|1986-05-01
14464|0|0|1986-05-01
14465|1|1|1986-05-02
14466|5|0|1986-05-02
14467|2|0|1986-05-06
14468|1|1|1986-05-07
14469|0|0|1986-05-07
14470|0|0|1986-05-09
14471|2|0|1986-05-10
14472|1|1|1986-05-11
14473|2|0|1986-05-11
14474|2|1|1986-05-11
14475|1|0|1986-05-13
14476|1|0|1986-05-14
14477|3|1|1986-05-14
14478|1|0|1986-05-16
14479|0|3|1986-05-17
14480|1|3|1986-05-19
14481|0|3|1986-05-19
14482|2|1|1986-05-21
14483|0|1|1986-05-24
14484|1|2|1986-05-25
14485|0|1|1986-05-27
14486|2|1|1986-05-28
14487|1|2|1986-05-29
14488|1|1|1986-05-31
14489|2|3|1986-05-31
14490|0|1|1986-06-01
14491|0|1|1986-06-01
14492|3|1|1986-06-02
14493|0|0|1986-06-02
14494|6|0|1986-06-02
14495|1|1|1986-06-03
14496|0|2|1986-06-03
14497|2|1|1986-06-03
14498|1|0|1986-06-03
14499|4|2|1986-06-04
14500|1|0|1986-06-04
14501|3|1|1986-06-04
14502|0|1|1986-06-04
14503|1|1|1986-06-04
14504|1|1|1986-06-05
14505|1|1|1986-06-05
14506|1|1|1986-06-05
14507|1|0|1986-06-06
14508|0|0|1986-06-06
14509|2|0|1986-06-06
14510|0|1|1986-06-06
14511|1|1|1986-06-07
14512|4|0|1986-06-07
14513|1|2|1986-06-07
14514|1|0|1986-06-07
14515|6|1|1986-06-08
14516|2|1|1986-06-08
14517|1|2|1986-06-08
14518|0|3|1986-06-09
14519|2|0|1986-06-09
14520|2|0|1986-06-10
14521|2|3|1986-06-10
14522|3|0|1986-06-11
14523|2|1|1986-06-11
14524|1|0|1986-06-11
14525|2|2|1986-06-11
14526|1|3|1986-06-11
14527|0|3|1986-06-12
14528|0|3|1986-06-12
14529|2|0|1986-06-13
14530|0|0|1986-06-13
14531|0|0|1986-06-13
14532|2|0|1986-06-15
14533|3|4|1986-06-15
14534|1|0|1986-06-16
14535|4|0|1986-06-16
14536|0|2|1986-06-17
14537|0|1|1986-06-17
14538|1|5|1986-06-18
14539|3|0|1986-06-18
14540|1|1|1986-06-21
14541|0|2|1986-06-21
14542|0|0|1986-06-21
14543|2|1|1986-06-22
14544|0|1|1986-06-22
14545|1|1|1986-06-22
14546|2|0|1986-06-25
14547|0|2|1986-06-25
14548|4|2|1986-06-28
14549|3|2|1986-06-29
14550|3|1|1986-06-30
14551|2|1|1986-07-06
14552|0|0|1986-07-08
14553|0|0|1986-07-10
14554|3|0|1986-07-24
14555|2|1|1986-07-25
14556|0|0|1986-07-26
14557|2|0|1986-07-26
14558|2|2|1986-07-27
14559|0|2|1986-07-28
14560|2|0|1986-07-29
14561|3|1|1986-07-30
14562|0|2|1986-07-30
14563|1|1|1986-07-31
14564|1|1|1986-07-31
14565|2|1|1986-08-01
14566|2|1|1986-08-01
14567|0|1|1986-08-02
14568|1|0|1986-08-02
14569|1|1|1986-08-03
14570|0|1|1986-08-06
14571|1|3|1986-08-06
14572|0|3|1986-08-10
14573|2|3|1986-08-12
14574|1|0|1986-08-13
14575|2|0|1986-08-14
14576|2|1|1986-08-16
14577|2|0|1986-08-19
14578|1|0|1986-08-20
14579|0|1|1986-08-20
14580|2|2|1986-08-20
14581|0|0|1986-08-20
14582|2|2|1986-08-23
14583|0|0|1986-08-24
14584|1|0|1986-08-24
14585|0|1|1986-08-24
14586|1|2|1986-08-26
14587|1|1|1986-08-27
14588|0|0|1986-08-27
14589|0|1|1986-08-30
14590|0|2|1986-08-30
14591|1|0|1986-08-31
14592|0|3|1986-09-01
14593|1|2|1986-09-03
14594|0|2|1986-09-04
14595|2|1|1986-09-06
14596|0|1|1986-09-06
14597|0|4|1986-09-07
14598|0|0|1986-09-09
14599|2|2|1986-09-10
14600|1|0|1986-09-10
14601|1|1|1986-09-10
14602|0|1|1986-09-10
14603|0|0|1986-09-10
14604|4|0|1986-09-10
14605|0|0|1986-09-10
14606|1|0|1986-09-10
14607|2|4|1986-09-17
14608|1|2|1986-09-19
14609|4|0|1986-09-20
14610|1|0|1986-09-21
14611|0|2|1986-09-24
14612|1|1|1986-09-24
14613|0|0|1986-09-24
14614|3|1|1986-09-24
14615|2|0|1986-09-24
14616|2|2|1986-09-27
14617|0|1|1986-09-28
14618|2|0|1986-09-30
14619|2|1|1986-10-05
14620|1|0|1986-10-05
14621|5|0|1986-10-05
14622|1|2|1986-10-05
14623|4|2|1986-10-05
14624|2|1|1986-10-07
14625|2|2|1986-10-07
14626|2|4|1986-10-08
14627|2|0|1986-10-08
14628|0|2|1986-10-11
14629|3|1|1986-10-11
14630|1|1|1986-10-12
14631|0|6|1986-10-14
14632|3|0|1986-10-15
14633|3|0|1986-10-15
14634|3|0|1986-10-15
14635|2|2|1986-10-15
14636|0|1|1986-10-15
14637|0|0|1986-10-15
14638|2|1|1986-10-15
14639|5|1|1986-10-19
14640|1|0|1986-10-19
14641|1|1|1986-10-19
14642|0|0|1986-10-19
14643|1|1|1986-10-25
14644|1|0|1986-10-28
14645|4|1|1986-10-29
14646|1|0|1986-10-29
14647|2|0|1986-10-29
14648|4|0|1986-10-29
14649|1|1|1986-10-29
14650|3|3|1986-10-29
14651|4|0|1986-10-29
14652|1|1|1986-10-30
14653|2|1|1986-11-02
14654|0|0|1986-11-12
14655|2|0|1986-11-12
14656|2|1|1986-11-12
14657|1|0|1986-11-12
14658|3|0|1986-11-12
14659|1|0|1986-11-12
14660|0|0|1986-11-12
14661|3|2|1986-11-15
14662|0|5|1986-11-16
14663|1|1|1986-11-19
14664|0|0|1986-11-19
14665|0|0|1986-11-19
14666|0|2|1986-11-23
14667|2|3|1986-11-25
14668|1|2|1986-12-03
14669|2|4|1986-12-03
14670|1|0|1986-12-04
14671|2|1|1986-12-06
14672|0|2|1986-12-06
14673|1|0|1986-12-07
14674|0|2|1986-12-09
14675|0|1|1986-12-10
14676|0|1|1986-12-10
14677|2|1|1986-12-11
14678|1|3|1986-12-11
14679|1|2|1986-12-11
14680|5|1|1986-12-11
14681|1|3|1986-12-12
14682|0|1|1986-12-13
14683|2|1|1986-12-14
14684|0|1|1986-12-14
14685|0|1|1986-12-16
14686|0|0|1986-12-17
14687|1|4|1986-12-19
14688|0|2|1986-12-21
14689|3|0|1987-01-04
14690|1|1|1987-01-07
14691|1|3|1987-01-13
14692|3|1|1987-01-14
14693|1|1|1987-01-14
14694|2|0|1987-01-17
14695|1|0|1987-01-19
14696|1|1|1987-01-21
14697|5|0|1987-01-24
14698|1|0|1987-01-25
14699|1|0|1987-01-27
14700|1|3|1987-01-27
14701|0|2|1987-01-31
14702|2|0|1987-02-01
14703|0|4|1987-02-02
14704|0|0|1987-02-03
14705|0|1|1987-02-04
14706|1|0|1987-02-04
14707|3|2|1987-02-05
14708|1|3|1987-02-07
14709|1|3|1987-02-07
14710|0|1|1987-02-08
14711|1|2|1987-02-08
14712|0|1|1987-02-14
14713|2|0|1987-02-16
14714|1|1|1987-02-18
14715|0|1|1987-02-18
14716|2|4|1987-02-18
14717|0|0|1987-02-18
14718|1|0|1987-02-20
14719|2|0|1987-02-20
14720|1|0|1987-02-21
14721|2|0|1987-02-21
14722|1|0|1987-02-22
14723|0|0|1987-02-22
14724|1|3|1987-02-22
14725|0|1|1987-02-23
14726|0|0|1987-02-24
14727|1|1|1987-02-24
14728|0|2|1987-02-25
14729|0|2|1987-02-25
14730|0|0|1987-02-26
14731|1|1|1987-02-26
14732|1|0|1987-02-26
14733|0|2|1987-02-27
14734|1|2|1987-02-27
14735|1|1|1987-02-28
14736|0|1|1987-02-28
14737|1|0|1987-03-01
14738|0|0|1987-03-01
14739|0|0|1987-03-02
14740|0|1|1987-03-03
14741|1|0|1987-03-03
14742|1|3|1987-03-04
14743|2|6|1987-03-06
14744|1|1|1987-03-11
14745|2|2|1987-03-14
14746|3|2|1987-03-17
14747|2|1|1987-03-18
14748|3|1|1987-03-18
14749|1|1|1987-03-19
14750|2|0|1987-03-22
14751|1|3|1987-03-22
14752|2|1|1987-03-23
14753|4|1|1987-03-24
14754|0|2|1987-03-25
14755|2|1|1987-03-25
14756|1|1|1987-03-25
14757|0|0|1987-03-25
14758|5|1|1987-03-25
14759|1|2|1987-03-25
14760|3|1|1987-03-25
14761|4|0|1987-03-25
14762|1|0|1987-03-27
14763|0|0|1987-03-28
14764|2|0|1987-03-28
14765|2|0|1987-03-28
14766|5|1|1987-03-29
14767|3|0|1987-03-29
14768|2|0|1987-03-29
14769|1|1|1987-03-29
14770|2|2|1987-03-29
14771|4|0|1987-03-29
14772|1|0|1987-03-29
14773|1|2|1987-03-30
14774|0|1|1987-03-31
14775|2|3|1987-04-01
14776|4|1|1987-04-01
14777|2|1|1987-04-01
14778|0|2|1987-04-01
14779|4|0|1987-04-01
14780|0|0|1987-04-02
14781|1|2|1987-04-05
14782|1|3|1987-04-08
14783|1|0|1987-04-08
14784|3|2|1987-04-08
14785|1|2|1987-04-10
14786|1|0|1987-04-11
14787|1|0|1987-04-11
14788|3|1|1987-04-11
14789|0|0|1987-04-11
14790|1|1|1987-04-11
14791|0|0|1987-04-12
14792|2|1|1987-04-12
14793|0|0|1987-04-12
14794|1|1|1987-04-12
14795|1|1|1987-04-14
14796|1|0|1987-04-15
14797|4|1|1987-04-15
14798|0|0|1987-04-18
14799|1|3|1987-04-18
14800|0|1|1987-04-26
14801|0|1|1987-04-29
14802|0|1|1987-04-29
14803|2|0|1987-04-29
14804|1|0|1987-04-29
14805|1|0|1987-04-29
14806|0|0|1987-04-29
14807|2|0|1987-04-29
14808|2|0|1987-04-29
14809|1|2|1987-04-29
14810|3|1|1987-04-29
14811|2|0|1987-04-29
14812|0|0|1987-04-29
14813|1|1|1987-04-29
14814|1|4|1987-04-30
14815|1|2|1987-05-06
14816|0|0|1987-05-12
14817|2|0|1987-05-13
14818|5|3|1987-05-17
14819|1|1|1987-05-19
14820|1|0|1987-05-19
14821|3|0|1987-05-20
14822|2|1|1987-05-21
14823|1|0|1987-05-23
14824|0|0|1987-05-23
14825|1|0|1987-05-24
14826|0|2|1987-05-26
14827|2|2|1987-05-27
14828|2|3|1987-05-28
14829|4|1|1987-05-28
14830|0|2|1987-05-28
14831|0|0|1987-05-28
14832|3|0|1987-05-30
14833|5|0|1987-05-31
14834|0|4|1987-06-01
14835|1|1|1987-06-03
14836|0|6|1987-06-03
14837|0|1|1987-06-03
14838|1|0|1987-06-03
14839|3|1|1987-06-08
14840|1|0|1987-06-09
14841|1|3|1987-06-10
14842|0|0|1987-06-10
14843|1|0|1987-06-11
14844|1|1|1987-06-12
14845|1|0|1987-06-12
14846|1|4|1987-06-13
14847|0|2|1987-06-14
14848|1|1|1987-06-14
14849|3|0|1987-06-14
14850|4|2|1987-06-14
14851|2|1|1987-06-14
14852|2|0|1987-06-16
14853|0|1|1987-06-16
14854|1|1|1987-06-17
14855|2|0|1987-06-18
14856|0|0|1987-06-19
14857|1|3|1987-06-19
14858|2|1|1987-06-19
14859|0|1|1987-06-20
14860|4|1|1987-06-21
14861|1|1|1987-06-21
14862|3|2|1987-06-21
14863|2|0|1987-06-21
14864|2|1|1987-06-23
14865|1|0|1987-06-24
14866|1|1|1987-06-27
14867|5|0|1987-06-28
14868|0|0|1987-06-28
14869|2|0|1987-06-28
14870|1|3|1987-06-30
14871|0|2|1987-07-01
14872|3|0|1987-07-02
14873|4|0|1987-07-03
14874|1|2|1987-07-03
14875|3|0|1987-07-04
14876|1|1|1987-07-04
14877|2|0|1987-07-05
14878|3|0|1987-07-05
14879|0|0|1987-07-05
14880|1|1|1987-07-05
14881|1|1|1987-07-06
14882|2|1|1987-07-08
14883|1|1|1987-07-08
14884|0|1|1987-07-09
14885|1|2|1987-07-11
14886|2|4|1987-07-11
14887|0|1|1987-07-12
14888|0|0|1987-07-18
14889|2|0|1987-07-18
14890|1|0|1987-07-18
14891|0|0|1987-07-19
14892|2|0|1987-07-19
14893|0|2|1987-07-25
14894|0|0|1987-07-26
14895|2|1|1987-07-26
14896|0|0|1987-07-27
14897|1|1|1987-07-27
14898|0|0|1987-07-28
14899|2|1|1987-08-04
14900|1|1|1987-08-06
14901|2|0|1987-08-07
14902|2|1|1987-08-09
14903|2|1|1987-08-12
14904|0|0|1987-08-12
14905|2|2|1987-08-18
14906|2|0|1987-08-19
14907|1|0|1987-08-26
14908|0|1|1987-08-29
14909|1|1|1987-09-02
14910|3|1|1987-09-02
14911|1|1|1987-09-04
14912|3|0|1987-09-06
14913|3|0|1987-09-09
14914|3|1|1987-09-09
14915|2|1|1987-09-09
14916|2|1|1987-09-09
14917|0|0|1987-09-09
14918|1|0|1987-09-09
14919|1|1|1987-09-09
14920|2|0|1987-09-09
14921|1|0|1987-09-09
14922|1|2|1987-09-13
14923|2|0|1987-09-23
14924|2|0|1987-09-23
14925|1|0|1987-09-23
14926|1|0|1987-09-23
14927|0|1|1987-09-23
14928|3|2|1987-09-23
14929|3|0|1987-09-23
14930|2|0|1987-09-23
14931|0|1|1987-09-23
14932|2|1|1987-09-30
14933|1|1|1987-10-02
14934|4|0|1987-10-06
14935|1|0|1987-10-07
14936|2|2|1987-10-07
14937|1|1|1987-10-10
14938|1|0|1987-10-14
14939|8|0|1987-10-14
14940|1|1|1987-10-14
14941|1|1|1987-10-14
14942|3|0|1987-10-14
14943|2|0|1987-10-14
14944|0|2|1987-10-14
14945|2|0|1987-10-14
14946|2|0|1987-10-14
14947|3|0|1987-10-14
14948|0|0|1987-10-17
14949|2|0|1987-10-24
14950|1|1|1987-10-27
14951|3|1|1987-10-27
14952|0|1|1987-10-28
14953|3|1|1987-10-28
14954|8|0|1987-10-28
14955|2|0|1987-10-28
14956|0|2|1987-10-31
14957|0|2|1987-11-07
14958|3|1|1987-11-08
14959|5|0|1987-11-10
14960|3|0|1987-11-11
14961|0|1|1987-11-11
14962|0|1|1987-11-11
14963|2|0|1987-11-11
14964|1|1|1987-11-11
14965|1|0|1987-11-11
14966|0|0|1987-11-11
14967|1|4|1987-11-11
14968|2|1|1987-11-14
14969|1|1|1987-11-15
14970|0|0|1987-11-18
14971|0|1|1987-11-18
14972|0|0|1987-11-18
14973|5|0|1987-11-18
14974|1|0|1987-11-18
14975|0|0|1987-11-22
14976|3|0|1987-11-22
14977|0|4|1987-11-29
14978|0|0|1987-11-29
14979|1|0|1987-12-02
14980|1|1|1987-12-02
14981|0|0|1987-12-02
14982|2|3|1987-12-02
14983|3|0|1987-12-05
14984|1|0|1987-12-05
14985|1|2|1987-12-06
14986|5|1|1987-12-06
14987|2|1|1987-12-07
14988|3|2|1987-12-08
14989|1|1|1987-12-08
14990|1|0|1987-12-08
14991|2|1|1987-12-09
14992|1|1|1987-12-09
14993|4|0|1987-12-09
14994|10|0|1987-12-09
14995|0|0|1987-12-09
14996|6|1|1987-12-09
14997|0|7|1987-12-10
14998|0|0|1987-12-10
14999|1|2|1987-12-10
15000|0|0|1987-12-10
15001|1|1|1987-12-10
15002|2|0|1987-12-10
15003|4|0|1987-12-10
15004|0|0|1987-12-11
15005|1|1|1987-12-11
15006|1|5|1987-12-12
15007|1|1|1987-12-12
15008|2|3|1987-12-12
15009|1|1|1987-12-12
15010|2|1|1987-12-13
15011|0|0|1987-12-13
15012|1|1|1987-12-13
15013|1|2|1987-12-13
15014|1|0|1987-12-13
15015|0|0|1987-12-14
15016|4|0|1987-12-14
15017|3|0|1987-12-15
15018|0|20|1987-12-15
15019|4|0|1987-12-15
15020|5|1|1987-12-15
15021|2|1|1987-12-15
15022|1|0|1987-12-16
15023|1|0|1987-12-16
15024|0|3|1987-12-16
15025|0|2|1987-12-16
15026|3|2|1987-12-16
15027|2|3|1987-12-16
15028|0|0|1987-12-16
15029|0|0|1987-12-17
15030|2|1|1987-12-17
15031|0|1|1987-12-17
15032|6|0|1987-12-17
15033|2|0|1987-12-17
15034|0|1|1987-12-18
15035|0|0|1987-12-18
15036|1|0|1987-12-19
15037|1|0|1987-12-19
15038|3|1|1987-12-19
15039|0|2|1987-12-19
15040|2|1|1987-12-20
15041|1|0|1987-12-20
15042|0|2|1987-12-20
15043|0|1|1987-12-20
15044|0|1|1987-12-22
15045|1|2|1987-12-23
15046|0|1|1987-12-23
15047|3|0|1987-12-24
15048|2|0|1987-12-26
15049|1|1|1987-12-27
15050|0|2|1988-01-03
15051|4|1|1988-01-05
15052|0|0|1988-01-05
15053|1|2|1988-01-06
15054|1|1|1988-01-06
15055|1|0|1988-01-10
15056|0|2|1988-01-12
15057|1|4|1988-01-12
15058|0|1|1988-01-13
15059|0|1|1988-01-13
15060|3|3|1988-01-14
15061|1|0|1988-01-15
15062|0|1|1988-01-15
15063|0|1|1988-01-15
15064|3|0|1988-01-18
15065|2|0|1988-01-18
15066|2|3|1988-01-19
15067|3|1|1988-01-20
15068|0|0|1988-01-21
15069|2|3|1988-01-21
15070|0|3|1988-01-23
15071|1|1|1988-01-27
15072|0|0|1988-01-27
15073|1|1|1988-01-27
15074|2|0|1988-01-30
15075|1|3|1988-02-02
15076|2|1|1988-02-02
15077|1|1|1988-02-02
15078|1|0|1988-02-03
15079|0|2|1988-02-03
15080|3|0|1988-02-04
15081|1|2|1988-02-05
15082|0|0|1988-02-05
15083|2|1|1988-02-05
15084|0|0|1988-02-06
15085|2|2|1988-02-06
15086|2|0|1988-02-07
15087|2|1|1988-02-07
15088|4|0|1988-02-08
15089|1|0|1988-02-09
15090|1|3|1988-02-10
15091|2|1|1988-02-10
15092|0|0|1988-02-10
15093|1|0|1988-02-11
15094|1|1|1988-02-12
15095|3|0|1988-02-13
15096|3|0|1988-02-13
15097|1|2|1988-02-14
15098|5|0|1988-02-14
15099|0|0|1988-02-14
15100|1|1|1988-02-16
15101|3|3|1988-02-16
15102|3|2|1988-02-17
15103|0|0|1988-02-17
15104|2|2|1988-02-17
15105|4|0|1988-02-17
15106|0|0|1988-02-18
15107|4|1|1988-02-20
15108|1|2|1988-02-23
15109|1|2|1988-02-24
15110|4|1|1988-02-25
15111|2|0|1988-02-25
15112|1|1|1988-02-26
15113|2|1|1988-03-02
15114|2|0|1988-03-02
15115|2|1|1988-03-03
15116|1|1|1988-03-03
15117|2|0|1988-03-03
15118|1|1|1988-03-04
15119|0|1|1988-03-05
15120|0|0|1988-03-05
15121|0|0|1988-03-06
15122|0|2|1988-03-07
15123|1|0|1988-03-08
15124|2|1|1988-03-08
15125|1|0|1988-03-09
15126|1|0|1988-03-10
15127|2|1|1988-03-10
15128|0|0|1988-03-10
15129|0|2|1988-03-11
15130|0|1|1988-03-12
15131|1|1|1988-03-13
15132|2|1|1988-03-13
15133|1|1|1988-03-13
15134|0|3|1988-03-13
15135|2|2|1988-03-13
15136|1|0|1988-03-14
15137|0|3|1988-03-14
15138|0|2|1988-03-14
15139|1|0|1988-03-16
15140|1|0|1988-03-16
15141|1|0|1988-03-16
15142|1|1|1988-03-16
15143|1|0|1988-03-16
15144|0|2|1988-03-16
15145|1|1|1988-03-17
15146|3|0|1988-03-17
15147|1|0|1988-03-17
15148|0|1|1988-03-18
15149|0|0|1988-03-18
15150|0|0|1988-03-18
15151|1|0|1988-03-19
15152|0|0|1988-03-19
15153|2|1|1988-03-20
15154|0|0|1988-03-20
15155|0|0|1988-03-20
15156|1|1|1988-03-22
15157|1|1|1988-03-23
15158|2|0|1988-03-23
15159|2|2|1988-03-23
15160|2|1|1988-03-23
15161|0|4|1988-03-23
15162|2|0|1988-03-23
15163|0|1|1988-03-23
15164|1|1|1988-03-23
15165|1|2|1988-03-23
15166|3|0|1988-03-26
15167|1|1|1988-03-26
15168|1|3|1988-03-26
15169|1|0|1988-03-27
15170|8|0|1988-03-29
15171|3|0|1988-03-30
15172|3|3|1988-03-30
15173|2|4|1988-03-31
15174|1|1|1988-03-31
15175|1|1|1988-03-31
15176|1|0|1988-04-02
15177|2|0|1988-04-02
15178|0|4|1988-04-05
15179|2|2|1988-04-06
15180|0|0|1988-04-07
15181|4|0|1988-04-07
15182|1|0|1988-04-08
15183|0|0|1988-04-10
15184|1|0|1988-04-10
15185|0|1|1988-04-11
15186|0|0|1988-04-12
15187|1|1|1988-04-13
15188|0|0|1988-04-14
15189|3|0|1988-04-15
15190|1|1|1988-04-16
15191|0|4|1988-04-17
15192|4|1|1988-04-18
15193|0|5|1988-04-18
15194|1|1|1988-04-19
15195|1|0|1988-04-21
15196|4|1|1988-04-26
15197|1|0|1988-04-27
15198|1|1|1988-04-27
15199|1|0|1988-04-27
15200|0|0|1988-04-27
15201|2|0|1988-04-27
15202|0|3|1988-04-27
15203|0|0|1988-04-27
15204|0|0|1988-04-27
15205|4|1|1988-04-27
15206|0|4|1988-04-28
15207|0|0|1988-04-28
15208|1|3|1988-04-29
15209|1|1|1988-04-29
15210|0|1|1988-04-30
15211|1|3|1988-04-30
15212|1|1|1988-04-30
15213|3|2|1988-05-01
15214|1|0|1988-05-01
15215|3|1|1988-05-02
15216|2|2|1988-05-02
15217|1|1|1988-05-03
15218|2|2|1988-05-03
15219|3|0|1988-05-04
15220|3|0|1988-05-05
15221|1|1|1988-05-05
